amfi_code,date,daily_return
100016,2023-03-20,-0.0018892190023735989
100016,2023-03-21,-0.006830871373815661
100016,2023-03-22,0.010244513208339745
100016,2023-03-23,0.008197163446373557
100016,2023-03-24,-0.003862765870752072
100016,2023-03-27,0.005615295856767233
100016,2023-03-28,-0.012706851088438498
100016,2023-03-29,0.0021493646306904868
100016,2023-03-30,0.0045190174274059025
100016,2023-03-31,0.015695050108890607
100016,2023-04-03,-0.00626236736967789
100016,2023-04-04,-0.01070056179844614
100016,2023-04-05,-0.007353845287512262
100016,2023-04-06,-0.011208262310032246
100016,2023-04-07,0.012379988747115211
100016,2023-04-10,0.014274649222244307
100016,2023-04-11,0.0033454709279443495
100016,2023-04-12,0.011350525770239983
100016,2023-04-13,0.0016987170495676995
100016,2023-04-14,-0.0003228507723196383
100016,2023-04-17,-0.002418334658678689
100016,2023-04-18,-0.002219070118569033
100016,2023-04-19,-0.013048418704580511
100016,2023-04-20,0.0028503265069206307
100016,2023-04-21,0.00016019750745388528
100016,2023-04-24,0.0071144909078193486
100016,2023-04-25,0.0013415851957452318
100016,2023-04-26,-0.0009186415592321584
100016,2023-04-27,-0.007141705343746807
100016,2023-04-28,0.001152947049878339
100016,2023-05-01,0.007051309744328327
100016,2023-05-02,-0.009521926818736759
100016,2023-05-03,0.0012881948354470651
100016,2023-05-04,0.002574487468308906
100016,2023-05-05,-0.005799998661647265
100016,2023-05-08,-0.004657715643413329
100016,2023-05-09,0.002552946138282053
100016,2023-05-10,-0.009435124400575479
100016,2023-05-11,0.003608405648085844
100016,2023-05-12,-0.007353342910676908
100016,2023-05-15,0.0099384228965953
100016,2023-05-16,0.021358601849010395
100016,2023-05-17,-0.007050398877990416
100016,2023-05-18,0.005240874217789404
100016,2023-05-19,-0.005876010329619041
100016,2023-05-22,0.009743278562977187
100016,2023-05-23,-0.01058627400851142
100016,2023-05-24,0.004765612865765156
100016,2023-05-25,-0.007157317430984467
100016,2023-05-26,-0.0013088682125053097
100016,2023-05-29,-0.008540068493573916
100016,2023-05-30,0.007798566793202788
100016,2023-05-31,-0.006842174455128136
100016,2023-06-01,0.005398187734739768
100016,2023-06-02,-0.002515514700144217
100016,2023-06-05,-0.0004935497903388875
100016,2023-06-06,0.001820575107908562
100016,2023-06-07,-0.0061835256815370165
100016,2023-06-08,0.0023739189808336114
100016,2023-06-09,0.014110716632109721
100016,2023-06-12,-0.006326086975584566
100016,2023-06-13,0.010909349554896641
100016,2023-06-14,0.013822512934981601
100016,2023-06-15,-0.006659713965698533
100016,2023-06-16,-0.012240940996334326
100016,2023-06-19,0.0031839856107227504
100016,2023-06-20,-0.004302522325720481
100016,2023-06-21,0.017140547782731996
100016,2023-06-22,0.0008231591552745332
100016,2023-06-23,-0.006537395146475111
100016,2023-06-26,-0.009555100150897444
100016,2023-06-27,0.01017933294389839
100016,2023-06-28,-0.004511167475138911
100016,2023-06-29,0.0009027285953020492
100016,2023-06-30,0.008985333215982827
100016,2023-07-03,-0.003747743054446029
100016,2023-07-04,0.00011079027972193956
100016,2023-07-05,0.000369780106523665
100016,2023-07-06,0.006563640188783415
100016,2023-07-07,0.005742298823700809
100016,2023-07-10,-0.0014244253425484965
100016,2023-07-11,0.001077771490158419
100016,2023-07-12,-0.00275908363900379
100016,2023-07-13,-0.012437348759545053
100016,2023-07-14,0.002791476173427787
100016,2023-07-17,0.017352296192926442
100016,2023-07-18,-0.007251322009147132
100016,2023-07-19,-0.006281738971590012
100016,2023-07-20,-0.007137782667527293
100016,2023-07-21,0.0069301682792282104
100016,2023-07-24,0.004481054798478601
100016,2023-07-25,-0.0008818903489953289
100016,2023-07-26,-0.00755158773617326
100016,2023-07-27,0.0013314749824457905
100016,2023-07-28,-0.013194986767932737
100016,2023-07-31,0.001782423210588302
100016,2023-08-01,0.008235634570314287
100016,2023-08-02,-0.01046348757769422
100016,2023-08-03,-0.01291548408689025
100016,2023-08-04,0.014549994749478934
100016,2023-08-07,-0.004867515204187156
100016,2023-08-08,0.01058970015476457
100016,2023-08-09,-0.0008418572983848183
100016,2023-08-10,-0.0009120530499217017
100016,2023-08-11,0.004391951577916942
100016,2023-08-14,-0.007253926216054363
100016,2023-08-15,0.0016857832512815474
100016,2023-08-16,-0.00284433474024981
100016,2023-08-17,-0.011068172227715278
100016,2023-08-18,0.0034982578792861485
100016,2023-08-21,-0.0018046478832649537
100016,2023-08-22,-0.0008684417855289173
100016,2023-08-23,-0.010105408041106045
100016,2023-08-24,0.014657122932291378
100016,2023-08-25,0.008281793486078826
100016,2023-08-28,0.00905979288250891
100016,2023-08-29,-0.002175610883293544
100016,2023-08-30,-0.014625986883796904
100016,2023-08-31,0.017897235399742195
100016,2023-09-01,-2.3053747993384555e-05
100016,2023-09-04,-0.006069342419146251
100016,2023-09-05,0.004200572726099416
100016,2023-09-06,0.010867537815648642
100016,2023-09-07,0.000312508482741114
100016,2023-09-08,0.011861650941071167
100016,2023-09-11,0.01011792362758368
100016,2023-09-12,-0.008936782647343766
100016,2023-09-13,-0.005411709931127051
100016,2023-09-14,0.009000801734323716
100016,2023-09-15,-0.02313530777693973
100016,2023-09-18,-0.0008018128303197702
100016,2023-09-19,-0.012029920055555587
100016,2023-09-20,-0.0036800763591754437
100016,2023-09-21,-0.002117375509451236
100016,2023-09-22,-0.0026399559026389907
100016,2023-09-25,-0.00434507976080134
100016,2023-09-26,-0.009118313412809664
100016,2023-09-27,0.02094502629052819
100016,2023-09-28,0.017130316353465957
100016,2023-09-29,-0.009685313123505068
100016,2023-10-02,0.014574010554824879
100016,2023-10-03,-0.0030026287806423912
100016,2023-10-04,0.001656565781776198
100016,2023-10-05,-4.211051724778425e-05
100016,2023-10-06,-0.005288444267133707
100016,2023-10-09,0.009234990354262118
100016,2023-10-10,0.0016274416976074235
100016,2023-10-11,-0.003680196103904909
100016,2023-10-12,-0.010929356459740358
100016,2023-10-13,-0.007337897872059962
100016,2023-10-16,-0.013862644691616022
100016,2023-10-17,0.0006237705119933601
100016,2023-10-18,-0.009987388918080375
100016,2023-10-19,-0.0018246131730631499
100016,2023-10-20,0.012678793969777225
100016,2023-10-23,0.011154401149293891
100016,2023-10-24,0.00023136946395618807
100016,2023-10-25,-0.0002521378790006912
100016,2023-10-26,0.017241759522661937
100016,2023-10-27,0.005121468634940118
100016,2023-10-30,-0.00237231740610655
100016,2023-10-31,-0.011987938452753366
100016,2023-11-01,0.0039975749538789795
100016,2023-11-02,0.00786057018712194
100016,2023-11-03,-0.005042130164841119
100016,2023-11-06,0.0030888383866698454
100016,2023-11-07,-0.0026869091379329024
100016,2023-11-08,-0.0011066267076372815
100016,2023-11-09,-0.02119661554283825
100016,2023-11-10,-0.0014390536952201272
100016,2023-11-13,0.009106124739126864
100016,2023-11-14,-0.005039908684142391
100016,2023-11-15,0.0009795959434983903
100016,2023-11-16,-0.006132078953130504
100016,2023-11-17,0.0037014175683132144
100016,2023-11-20,-0.0013925576995403866
100016,2023-11-21,-0.0077374001093726275
100016,2023-11-22,0.012343464408492544
100016,2023-11-23,0.008746162150049308
100016,2023-11-24,-0.004807216901180911
100016,2023-11-27,0.004917904597933731
100016,2023-11-28,0.005269322066117521
100016,2023-11-29,0.006199476972703399
100016,2023-11-30,-0.01432233919722814
100016,2023-12-01,0.009437406469683163
100016,2023-12-04,-0.004498161627668251
100016,2023-12-05,-0.0026364498310909035
100016,2023-12-06,0.024064799479747823
100016,2023-12-07,0.0031831617683082403
100016,2023-12-08,-0.002886990719575433
100016,2023-12-11,-0.018754892545541968
100016,2023-12-12,0.012854433694672318
100016,2023-12-13,-0.011283698202910863
100016,2023-12-14,-0.008298973497005258
100016,2023-12-15,-0.002403443423095397
100016,2023-12-18,0.013092468257661416
100016,2023-12-19,0.0073620562023533065
100016,2023-12-20,-0.0008755846944779044
100016,2023-12-21,0.0032399976118206997
100016,2023-12-22,-0.004767773680555365
100016,2023-12-25,0.0017490553228312056
100016,2023-12-26,0.0011633148607212984
100016,2023-12-27,0.009100902328963212
100016,2023-12-28,0.009086567218915986
100016,2023-12-29,0.0048841462275825975
100016,2024-01-01,-0.0026760034887501893
100016,2024-01-02,0.007083020712156607
100016,2024-01-03,-0.00029523821272692263
100016,2024-01-04,-0.008984996102071596
100016,2024-01-05,-0.003036231169527781
100016,2024-01-08,0.0012621416575946398
100016,2024-01-09,0.008579768347265926
100016,2024-01-10,-0.001102081051258974
100016,2024-01-11,-0.010096823762948737
100016,2024-01-12,0.0010166849579811288
100016,2024-01-15,0.0015176531017837558
100016,2024-01-16,0.0021572035762877917
100016,2024-01-17,0.00866558940526585
100016,2024-01-18,0.009547344266473079
100016,2024-01-19,-0.004713492980810918
100016,2024-01-22,-0.004905959292240469
100016,2024-01-23,-0.008620374724488067
100016,2024-01-24,0.006701077590485882
100016,2024-01-25,0.013382141333156294
100016,2024-01-26,-0.002260445923882415
100016,2024-01-29,-0.0016119332321418156
100016,2024-01-30,0.013542496101089041
100016,2024-01-31,0.004986851642715839
100016,2024-02-01,0.004372687575699086
100016,2024-02-02,-0.009937328473860974
100016,2024-02-05,0.006522787827289767
100016,2024-02-06,-0.007648900275692427
100016,2024-02-07,-0.009440389883748734
100016,2024-02-08,-0.0025391383022436154
100016,2024-02-09,-0.0046394953585996435
100016,2024-02-12,-0.0014374936554243378
100016,2024-02-13,-0.01211829414948784
100016,2024-02-14,0.009012238607207346
100016,2024-02-15,0.010516057225889552
100016,2024-02-16,-0.016520084175526972
100016,2024-02-19,0.009186955529173257
100016,2024-02-20,-0.006610324268295109
100016,2024-02-21,0.008106365612242206
100016,2024-02-22,-8.78908542074619e-05
100016,2024-02-23,0.0007699449451907814
100016,2024-02-26,-0.0011158523561651812
100016,2024-02-27,0.011268909746138034
100016,2024-02-28,-0.010362275356409656
100016,2024-02-29,0.005893919761154942
100016,2024-03-01,0.010281053623960146
100016,2024-03-04,0.006856878623620277
100016,2024-03-05,0.021240267567491866
100016,2024-03-06,-0.004140527275868777
100016,2024-03-07,0.00899876775647579
100016,2024-03-08,-0.000419657399179707
100016,2024-03-11,0.011458698157567948
100016,2024-03-12,0.00044815185560564963
100016,2024-03-13,-0.0029006361720438356
100016,2024-03-14,0.012107079328962822
100016,2024-03-15,-0.0038120283288369805
100016,2024-03-18,-0.011872124057587086
100016,2024-03-19,-0.004034258230696031
100016,2024-03-20,0.0059932337981962736
100016,2024-03-21,0.012874685200991332
100016,2024-03-22,0.001496988305711433
100016,2024-03-25,0.012215303689513846
100016,2024-03-26,-0.011396685799124895
100016,2024-03-27,-0.003387579474903424
100016,2024-03-28,-0.0020271012560962864
100016,2024-03-29,-0.0004942782998884621
100016,2024-04-01,0.0012583029508654864
100016,2024-04-02,0.006631052802718251
100016,2024-04-03,-0.003401256832115007
100016,2024-04-04,0.001743628387083973
100016,2024-04-05,0.00011782764884693542
100016,2024-04-08,-0.007620535497675718
100016,2024-04-09,-0.00048643329115694023
100016,2024-04-10,-0.000750790877859675
100016,2024-04-11,-0.0009395065393220658
100016,2024-04-12,0.0007962083824180066
100016,2024-04-15,0.001183976939276521
100016,2024-04-16,-0.0032911851234994627
100016,2024-04-17,0.011809325849829744
100016,2024-04-18,-0.009750103064417703
100016,2024-04-19,-0.005825462661576908
100016,2024-04-22,0.025348837648468736
100016,2024-04-23,-0.008601187424911116
100016,2024-04-24,-0.011358031571761074
100016,2024-04-25,0.007017786158345807
100016,2024-04-26,-0.017645104142904988
100016,2024-04-29,-0.0015577258437337038
100016,2024-04-30,0.019630445445900868
100016,2024-05-01,-0.013023660795845493
100016,2024-05-02,-0.01682041374260501
100016,2024-05-03,-0.012625238523817806
100016,2024-05-06,0.008474412616149563
100016,2024-05-07,0.010490121520631446
100016,2024-05-08,-0.003996746293717601
100016,2024-05-09,0.006562624410225482
100016,2024-05-10,0.012858753063271777
100016,2024-05-13,0.016411958330177168
100016,2024-05-14,-0.0016551049503482629
100016,2024-05-15,-0.019586942635832938
100016,2024-05-16,-0.006700982092934127
100016,2024-05-17,-0.0032428805488743384
100016,2024-05-20,-0.0017661892186828787
100016,2024-05-21,-0.001140253037604344
100016,2024-05-22,0.01043766463042295
100016,2024-05-23,0.011824659072125154
100016,2024-05-24,-0.000997703626109292
100016,2024-05-27,0.010255905157891876
100016,2024-05-28,0.0036767738356200397
100016,2024-05-29,0.0010854692974082703
100016,2024-05-30,0.008547119124606484
100016,2024-05-31,0.0011537507666219415
100016,2024-06-03,0.018839302152930282
100016,2024-06-04,-0.012095934450311874
100016,2024-06-05,-0.004019412358336583
100016,2024-06-06,-0.000599821514298382
100016,2024-06-07,0.004401178864901878
100016,2024-06-10,0.011767006421178339
100016,2024-06-11,0.0003006946090415852
100016,2024-06-12,-0.011954971375199186
100016,2024-06-13,0.0079777344398404
100016,2024-06-14,0.007199788490986014
100016,2024-06-17,-0.016472467149134418
100016,2024-06-18,0.00048247161494097135
100016,2024-06-19,-0.013417107555673713
100016,2024-06-20,-0.0053315499977391045
100016,2024-06-21,-0.007418420568392481
100016,2024-06-24,0.007682151600668874
100016,2024-06-25,0.001547536024273155
100016,2024-06-26,-0.010763685916043153
100016,2024-06-27,0.008311766047823577
100016,2024-06-28,-0.012055909932275233
100016,2024-07-01,0.003433119950551289
100016,2024-07-02,-0.006640902941754012
100016,2024-07-03,-0.0027054867982584385
100016,2024-07-04,0.004975458344895323
100016,2024-07-05,0.005127691320602867
100016,2024-07-08,0.012382950464922216
100016,2024-07-09,-0.0002095593905950821
100016,2024-07-10,0.0032237298077646415
100016,2024-07-11,-0.003339035887377162
100016,2024-07-12,0.0021231177060219153
100016,2024-07-15,0.004401511489135368
100016,2024-07-16,-0.00035114752346043776
100016,2024-07-17,-0.015273772214091208
100016,2024-07-18,0.0034450716806708748
100016,2024-07-19,0.003737887137203355
100016,2024-07-22,-0.00546763670018513
100016,2024-07-23,-0.010753114012547749
100016,2024-07-24,0.013623844734734769
100016,2024-07-25,0.004861827452365075
100016,2024-07-26,-0.001503280768086479
100016,2024-07-29,-0.009466727446208023
100016,2024-07-30,-0.006709335329780908
100016,2024-07-31,0.01207607097878638
100016,2024-08-01,0.0017314539562536257
100016,2024-08-02,-0.0043305157047931475
100016,2024-08-05,0.005023443253276305
100016,2024-08-06,-0.006644289634920475
100016,2024-08-07,0.01384716724132895
100016,2024-08-08,0.012524158747347691
100016,2024-08-09,-0.0035923722866684216
100016,2024-08-12,-0.005015977154358642
100016,2024-08-13,-0.02232092116154527
100016,2024-08-14,-0.012471957263323064
100016,2024-08-15,-0.011233590876739696
100016,2024-08-16,0.0017094707370914897
100016,2024-08-19,-0.002358428691085601
100016,2024-08-20,-0.011284619638759374
100016,2024-08-21,-0.001961863272223141
100016,2024-08-22,0.004984904078336294
100016,2024-08-23,0.005184442726573257
100016,2024-08-26,-0.016106561642383554
100016,2024-08-27,-0.0006152119701970937
100016,2024-08-28,-0.011616063792404985
100016,2024-08-29,0.008504389653384292
100016,2024-08-30,0.007459131100670868
100016,2024-09-02,-0.007376699741783788
100016,2024-09-03,-0.00622053149570756
100016,2024-09-04,-0.0035458873024800663
100016,2024-09-05,-0.019165746601670586
100016,2024-09-06,0.003484756219134244
100016,2024-09-09,-0.0018885423268537593
100016,2024-09-10,0.009113229356943586
100016,2024-09-11,-0.00912922698388774
100016,2024-09-12,-0.004932034995465018
100016,2024-09-13,-0.012689186978154243
100016,2024-09-16,-0.008306579233208433
100016,2024-09-17,-0.00985917078302434
